206,7,6985
251,7,6996
314,7,7016
409,7,7048
411,7,7051
421,7,7099
559,7,7111
598,7,7149
604,7,7167
715,7,7215
732,7,7255
796,7,7293
797,7,7298
819,7,7330
869,7,7348
902,7,7382
918,7,7405
926,7,7425
963,7,7462
1043,7,7467
1049,7,7485
1085,7,7487
1089,7,7495
1101,7,7540
1198,7,7545
1233,7,7570
1341,7,7611
1357,7,7626
1378,7,7675
1384,7,7696
1456,7,7743
1505,7,7747
1541,7,7780
1553,7,7797
1601,7,7840
1639,7,7853
1686,7,7887
1693,7,7917
1743,7,7966
1812,7,8013
1822,7,8038
1835,7,8049
2002,7,8076
2008,7,8095
2060,7,8127
2090,7,8169
2176,7,8203
2202,7,8245
2267,7,8260
2299,7,8284
2388,7,8302
2487,7,8351
2541,7,8358
2551,7,8367
2596,7,8399
2602,7,8415
2664,7,8464
2687,7,8485
2693,7,8503
2774,7,8535
2822,7,8560
2871,7,8579
2877,7,8598
2962,7,8612
3070,7,8645
3151,7,8688
3243,7,8715
3277,7,8736
3392,7,8739
3393,7,8762
3403,7,8776
3437,7,8805
3516,7,8837
3528,7,8853
3576,7,8885
3579,7,8918
3591,7,8954
3664,7,8998
3704,7,9024
3716,7,9046
3721,7,9054
3730,7,9084
3784,7,9094
3813,7,9132
3914,7,9141
3960,7,9174
4098,7,9191
4267,7,9217
4362,7,9251
4386,7,9285
4419,7,9328
4495,7,9350
4557,7,9387
4564,7,9436
4611,7,9486
4618,7,9529
4638,7,9575
4676,7,9585
4740,7,9587
4918,7,9592
4929,7,9628
4969,7,9656
4975,7,9675
4985,7,9703
4988,7,9736
16,7,9745
45,7,9769
65,7,9809
121,7,9845
131,7,9888
175,7,9891
186,7,9922
211,7,9953
236,7,9981
242,7,10026
302,7,10040
507,7,10069
634,7,10100
642,7,10124
651,7,10165
676,7,10184
829,7,10197
931,7,10230
981,7,10262
1033,7,10273
1060,7,10311
1096,7,10344
1122,7,10376
1432,7,10395
1433,7,10425
1440,7,10465
1494,7,10488
1514,7,10528
1526,7,10565
1547,7,10571
1555,7,10575
1588,7,10622
1847,7,10672
1848,7,10675
1859,7,10725
1860,7,10767
1974,7,10769
1981,7,10795
1982,7,10819
1999,7,10834
2048,7,10871
2175,7,10874
2194,7,10900
2298,7,10929
2366,7,10931
2387,7,10948
2474,7,10982
2476,7,11019
2578,7,11024
2583,7,11061
2672,7,11109
2679,7,11149
2750,7,11192
2843,7,11210
2948,7,11231
2982,7,11270
3035,7,11273
3050,7,11302
3221,7,11345
3254,7,11379
3279,7,11383
3297,7,11424
3335,7,11464
3336,7,11504
3386,7,11512
3424,7,11531
3453,7,11564
3456,7,11569
3595,7,11608
3710,7,11610
3766,7,11619
3773,7,11653
3905,7,11665
3964,7,11675
4062,7,11717
4084,7,11750
4099,7,11770
4123,7,11788
4127,7,11829
4230,7,11842
4264,7,11882
4306,7,11923
4327,7,11943
4337,7,11972
4372,7,11995
4389,7,12038
4464,7,12072
4490,7,12084
4503,7,12119
4657,7,12136
4784,7,12156
4791,7,12206
4820,7,12242
4839,7,12246
4887,7,12274
4935,7,12311
4991,7,12345
23,7,12347
48,7,12397
123,7,12427
134,7,12455
138,7,12503
230,7,12509
311,7,12558
313,7,12581
326,7,12596
369,7,12600
464,7,12647
492,7,12686
521,7,12719
553,7,12725
618,7,12757
631,7,12792
731,7,12833
749,7,12862
810,7,12905
997,7,12929
1090,7,12969
1164,7,13002
1204,7,13019
1290,7,13053
1319,7,13064
1329,7,13079
1333,7,13086
1359,7,13094
1412,7,13129
1449,7,13168
1594,7,13174
1657,7,13175
1687,7,13218
1828,7,13250
1929,7,13284
1939,7,13328
1950,7,13352
2174,7,13365
2265,7,13370
2276,7,13400
2393,7,13410
2497,7,13451
2645,7,13483
2746,7,13531
2767,7,13549
2776,7,13599
2790,7,13620
2869,7,13666
2941,7,13691
2970,7,13704
2972,7,13735
3016,7,13745
3058,7,13767
3061,7,13769
3106,7,13815
3140,7,13864
3204,7,13868
3213,7,13895
3216,7,13933
3261,7,13977
3287,7,13996
3310,7,14040
3317,7,14060
3333,7,14099
3520,7,14116
3530,7,14124
3639,7,14144
3649,7,14169
3657,7,14212
3684,7,14236
3705,7,14268
3713,7,14314
3747,7,14326
3754,7,14347
3811,7,14353
3887,7,14358
3903,7,14359
3920,7,14382
3998,7,14411
4015,7,14429
4076,7,14456
4118,7,14465
4138,7,14504
4148,7,14551
4157,7,14571
4205,7,14599
4354,7,14637
4413,7,14676
4463,7,14683
4624,7,14687
4641,7,14691
4643,7,14726
4694,7,14741
4701,7,14761
4710,7,14778
4718,7,14808
4837,7,14833
4933,7,14856
4986,7,14873
4993,7,14892
28,7,14894
83,7,14914
140,7,14963
179,7,14968
184,7,14982
296,7,15000
351,7,15007
561,7,15014
727,7,15018
794,7,15035
825,7,15083
872,7,15103
885,7,15122
887,7,15153
945,7,15166
947,7,15191
952,7,15231
1009,7,15260
1068,7,15281
1107,7,15320
1109,7,15361
1151,7,15410
1250,7,15415
1368,7,15428
1419,7,15458
1420,7,15502
1516,7,15514
1539,7,15554
1569,7,15561
1583,7,15586
1645,7,15615
1729,7,15658
1771,7,15684
1802,7,15720
1823,7,15755
1836,7,15791
1865,7,15827
1875,7,15843
2022,7,15879
2056,7,15883
2129,7,15927
2159,7,15940
2170,7,15990
2197,7,16013
2201,7,16020
2230,7,16048
2330,7,16054
2454,7,16084
2458,7,16125
2478,7,16174
2490,7,16184
2491,7,16188
2775,7,16192
2828,7,16215
2846,7,16249
2929,7,16289
2966,7,16323
3018,7,16347
3200,7,16360
3302,7,16369
3414,7,16383
3627,7,16400
3682,7,16419
3741,7,16437
3778,7,16458
3803,7,16474
3940,7,16500
3978,7,16505
3995,7,16535
4090,7,16556
4119,7,16558
4137,7,16563
4156,7,16578
4178,7,16605
4287,7,16625
4425,7,16651
4439,7,16695
4445,7,16696
4542,7,16740
4572,7,16761
4599,7,16772
4605,7,16792
4636,7,16825
4651,7,16864
4704,7,16901
4706,7,16906
4752,7,16921
4754,7,16965
4822,7,17011
4835,7,17020
4904,7,17066
4915,7,17068
4920,7,17078
4923,7,17111
4983,7,17159
4987,7,17209
114,7,17226
150,7,17253
443,7,17300
448,7,17309
455,7,17319
462,7,17357
499,7,17373
513,7,17374
525,7,17420
572,7,17438
606,7,17446
653,7,17451
788,7,17454
807,7,17469
815,7,17489
826,7,17523
854,7,17566
889,7,17572
909,7,17606
992,7,17649
994,7,17671
995,7,17690
1018,7,17710
1022,7,17718
1061,7,17732
1081,7,17773
1172,7,17775
1182,7,17825
1267,7,17869
1306,7,17884
1317,7,17893
1350,7,17938
1401,7,17952
1444,7,17975
1488,7,18011
1589,7,18054
1682,7,18102
1691,7,18122
1742,7,18157
1762,7,18186
1947,7,18223
1965,7,18236
1992,7,18269
2029,7,18314
2035,7,18340
2038,7,18373
2058,7,18421
2126,7,18427
2347,7,18453
2355,7,18482
2363,7,18484
2436,7,18513
2481,7,18526
2558,7,18544
2681,7,18562
2695,7,18568
2718,7,18582
2748,7,18595
2873,7,18625
2919,7,18643
3112,7,18667
3174,7,18678
3175,7,18723
3284,7,18736
3285,7,18765
3307,7,18807
3313,7,18838
3327,7,18886
3328,7,18896
3412,7,18939
3434,7,18964
3507,7,19013
3585,7,19031
3666,7,19075
3722,7,19078
3727,7,19079
3768,7,19120
3789,7,19141
3829,7,19148
3861,7,19151
3864,7,19166
3946,7,19182
4005,7,19208
4029,7,19224
4037,7,19271
4079,7,19273
4240,7,19286
4328,7,19309
4407,7,19329
4432,7,19349
4465,7,19353
4496,7,19373
4504,7,19380
4510,7,19402
4513,7,19440
4595,7,19487
4713,7,19495
4781,7,19540
4788,7,19544
4900,7,19550
4978,7,19581
17,7,19617
33,7,19644
51,7,19656
169,7,19697
174,7,19699
316,7,19738
353,7,19763
357,7,19803
461,7,19833
549,7,19873
668,7,19908
693,7,19945
695,7,19962
723,7,19992
816,7,20024
860,7,20032
873,7,20075
883,7,20083
891,7,20098
990,7,20131
1035,7,20144
1037,7,20164
1046,7,20176
1138,7,20217
1147,7,20219
1269,7,20220
1279,7,20264
1303,7,20295
1434,7,20324
1620,7,20338
1636,7,20388
1643,7,20391
1701,7,20402
1990,7,20426
2010,7,20454
2024,7,20480
2051,7,20519
2199,7,20560
2205,7,20592
2251,7,20602
2303,7,20636
2305,7,20674
2319,7,20680
2416,7,20684
2419,7,20713
2511,7,20763
2623,7,20793
2634,7,20799
2657,7,20819
2799,7,20821
2832,7,20825
2864,7,20854
2996,7,20896
3045,7,20945
3091,7,20958
3110,7,20966
3192,7,20996
3300,7,21002
3352,7,21045
3451,7,21082
3470,7,21093
3557,7,21119
3565,7,21166
3578,7,21197
3603,7,21246
3628,7,21280
3640,7,21315
3654,7,21362
3719,7,21370
3761,7,21415
3785,7,21427
3807,7,21464
3820,7,21510
3890,7,21547
3899,7,21569
4061,7,21587
4087,7,21597
4129,7,21609
4143,7,21645
4221,7,21690
4279,7,21697
4282,7,21702
4332,7,21714
4334,7,21720
4475,7,21770
4656,7,21781
4736,7,21829
4744,7,21857
4856,7,21870
4911,7,21892
4938,7,21940
4995,7,21944
4999,7,21987
107,7,21989
117,7,22009
136,7,22052
192,7,22080
221,7,22111
340,7,22130
482,7,22178
579,7,22184
581,7,22185
613,7,22191
646,7,22217
680,7,22233
694,7,22272
718,7,22303
733,7,22311
745,7,22317
852,7,22352
920,7,22375
944,7,22422
1011,7,22424
1104,7,22470
1156,7,22477
1199,7,22483
1213,7,22516
1217,7,22566
1242,7,22588
1300,7,22596
1446,7,22620
1471,7,22649
1571,7,22692
1575,7,22698
1585,7,22700
1647,7,22748
1665,7,22792
1671,7,22831
1716,7,22863
1841,7,22907
1846,7,22946
1855,7,22955
1905,7,22971
1914,7,23016
1934,7,23043
1969,7,23060
2016,7,23097
2033,7,23133
2087,7,23146
2128,7,23178
2135,7,23187
2137,7,23196
2154,7,23197
2190,7,23242
2300,7,23252
2334,7,23298
2348,7,23309
2389,7,23338
2449,7,23355
2524,7,23364
2525,7,23379
2625,7,23389
2651,7,23434
2665,7,23449
2673,7,23457
2793,7,23483
2915,7,23508
2951,7,23526
2979,7,23573
3033,7,23604
3089,7,23654
3115,7,23683
3187,7,23693
3305,7,23705
3391,7,23728
3436,7,23772
3468,7,23775
3484,7,23784
3487,7,23808
3504,7,23818
3559,7,23822
3675,7,23870
3809,7,23906
3823,7,23936
3857,7,23938
3885,7,23979
3926,7,24019
3959,7,24040
3968,7,24090
4164,7,24114
4171,7,24131
4177,7,24146
4198,7,24151
4251,7,24201
4374,7,24238
4395,7,24282
4405,7,24329
4451,7,24355
4466,7,24400
4473,7,24445
4509,7,24478
4524,7,24513
4534,7,24559
4552,7,24575
4610,7,24583
4625,7,24603
4674,7,24648
4785,7,24666
4809,7,24685
4847,7,24728
4859,7,24758
4994,7,24806
55,7,24819
158,7,24868
190,7,24890
223,7,24923
254,7,24924
263,7,24936
267,7,24978
355,7,24998
465,7,25019
565,7,25065
588,7,25075
610,7,25096
758,7,25143
764,7,25181
783,7,25225
814,7,25263
862,7,25301
937,7,25315
976,7,25361
984,7,25408
991,7,25435
1145,7,25457
1148,7,25473
1207,7,25503
1220,7,25540
1244,7,25589
1284,7,25614
1327,7,25643
1455,7,25662
1480,7,25670
1499,7,25687
1536,7,25698
1545,7,25745
1690,7,25770
1741,7,25776
1747,7,25804
1750,7,25852
1754,7,25897
1817,7,25927
1833,7,25932
1876,7,25940
2021,7,25941
2039,7,25957
2062,7,25993
2164,7,26033
2281,7,26071
2318,7,26113
2354,7,26140
2463,7,26153
2616,7,26174
2639,7,26178
2668,7,26200
2891,7,26227
2936,7,26255
2964,7,26293
3005,7,26328
3108,7,26341
3116,7,26387
3122,7,26392
3198,7,26433
3202,7,26461
3223,7,26469
3262,7,26508
3344,7,26530
3373,7,26572
3378,7,26607
3409,7,26640
3509,7,26655
3533,7,26659
3580,7,26682
3653,7,26724
3669,7,26734
3678,7,26739
3683,7,26766
3749,7,26814
3764,7,26844
3798,7,26881
3825,7,26890
3915,7,26918
4028,7,26949
4100,7,26983
4102,7,26987
4410,7,27019
4449,7,27027
4485,7,27045
4498,7,27048
4626,7,27092
4642,7,27107
4689,7,27130
4698,7,27143
4700,7,27181
4712,7,27230
4782,7,27241
4804,7,27243
4864,7,27283
4865,7,27296
4925,7,27324
139,7,27332
238,7,27355
377,7,27369
470,7,27388
544,7,27410
568,7,27411
645,7,27422
664,7,27447
678,7,27490
703,7,27516
720,7,27540
737,7,27571
802,7,27576
1032,7,27618
1232,7,27653
1238,7,27683
1321,7,27698
1523,7,27701
1568,7,27748
1605,7,27781
1720,7,27798
1786,7,27818
1787,7,27831
1895,7,27851
2117,7,27875
2160,7,27916
2297,7,27919
2312,7,27921
2382,7,27936
2479,7,27979
2484,7,28013
2505,7,28047
2519,7,28080
2535,7,28115
2595,7,28155
2603,7,28183
2666,7,28227
2721,7,28236
2912,7,28281
2921,7,28292
2938,7,28319
3019,7,28336
3078,7,28383
3094,7,28426
3124,7,28473
3150,7,28506
3189,7,28515
3208,7,28519
3244,7,28528
3275,7,28574
3298,7,28584
3332,7,28603
3387,7,28617
3466,7,28637
3469,7,28648
3540,7,28649
3549,7,28655
3550,7,28679
3594,7,28709
3630,7,28757
3638,7,28788
3732,7,28821
3961,7,28853
3981,7,28892
3982,7,28930
4063,7,28971
4110,7,28991
4176,7,28999
4234,7,29023
4286,7,29039
4295,7,29058
4365,7,29093
4555,7,29115
4577,7,29147
4592,7,29188
4597,7,29221
4613,7,29244
4616,7,29264
4617,7,29282
4649,7,29329
4727,7,29372
4771,7,29388
4794,7,29434
97,7,29456
105,7,29480
125,7,29495
145,7,29542
152,7,29570
167,7,29580
219,7,29603
294,7,29614
305,7,29645
309,7,29673
321,7,29706
344,7,29739
358,7,29784
361,7,29817
385,7,29840
425,7,29844
426,7,29879
503,7,29906
523,7,29925
574,7,29961
575,7,30010
582,7,30013
593,7,30034
595,7,30073
615,7,30079
620,7,30115
626,7,30128
674,7,30167
697,7,30209
759,7,30233
765,7,30257
964,7,30263
970,7,30266
998,7,30306
1015,7,30326
1019,7,30336
1093,7,30344
1095,7,30357
1102,7,30372
1124,7,30374
1154,7,30398
1240,7,30400
1428,7,30417
1472,7,30437
1502,7,30455
1652,7,30465
1654,7,30505
1663,7,30536
1677,7,30556
1766,7,30592
1768,7,30602
1782,7,30622
1844,7,30666
1873,7,30698
1978,7,30728
2055,7,30742
2070,7,30746
2091,7,30749
2144,7,30755
2150,7,30783
2245,7,30821
2247,7,30858
2353,7,30901
2377,7,30943
2381,7,30945
2386,7,30962
2390,7,30998
2392,7,31018
2446,7,31044
2459,7,31091
2520,7,31138
2523,7,31165
2572,7,31197
2656,7,31244
2704,7,31265
2713,7,31305
2738,7,31317
2779,7,31337
2808,7,31351
2870,7,31393
2899,7,31396
3039,7,31428
3180,7,31469
3226,7,31518
3236,7,31543
3266,7,31578
3295,7,31612
3306,7,31643
3340,7,31675
3366,7,31708
3472,7,31730
3527,7,31769
3545,7,31807
3642,7,31846
3667,7,31854
3689,7,31894
3735,7,31939
3763,7,31988
3902,7,32024
3923,7,32042
4014,7,32090
4034,7,32111
4056,7,32155
4080,7,32180
4136,7,32210
4233,7,32254
4235,7,32260
4237,7,32272
4259,7,32284
4265,7,32299
4294,7,32305
4311,7,32326
4396,7,32338
4404,7,32357
4494,7,32366
4568,7,32402
4620,7,32426
4737,7,32465
4758,7,32510
4862,7,32516
4908,7,32553
44,7,32567
212,7,32603
270,7,32620
454,7,32665
563,7,32689
623,7,32701
675,7,32702
779,7,32715
847,7,32749
851,7,32758
868,7,32768
1042,7,32770
1055,7,32785
1112,7,32830
1114,7,32850
1125,7,32873
1149,7,32886
1194,7,32927
1209,7,32971
1258,7,32983
1360,7,33009
1452,7,33018
1464,7,33029
1500,7,33047
1506,7,33063
1563,7,33111
1570,7,33149
1668,7,33156
1684,7,33161
1709,7,33175
1721,7,33207
1757,7,33240
1779,7,33247
1805,7,33248
1838,7,33256
1951,7,33299
1966,7,33345
2037,7,33348
2041,7,33351
2119,7,33372
2214,7,33381
2216,7,33410
2313,7,33442
2325,7,33469
2346,7,33488
2439,7,33498
2493,7,33501
2522,7,33515
2613,7,33520
2690,7,33544
2709,7,33556
2804,7,33592
2816,7,33641
2855,7,33649
2859,7,33684
2888,7,33730
2889,7,33768
2943,7,33798
2980,7,33799
2997,7,33807
3001,7,33848
3043,7,33895
3067,7,33933
3142,7,33962
3149,7,33979
3193,7,34018
3237,7,34025
3264,7,34048
3610,7,34089
3740,7,34102
3815,7,34145
3850,7,34190
3877,7,34209
3980,7,34236
4032,7,34275
4035,7,34323
4053,7,34368
4074,7,34384
4125,7,34414
4146,7,34446
4162,7,34470
4189,7,34511
4232,7,34550
4333,7,34569
4369,7,34609
4377,7,34628
4429,7,34652
4462,7,34686
4467,7,34714
4476,7,34755
4523,7,34782
4639,7,34824
4650,7,34855
4664,7,34899
4692,7,34916
4735,7,34962
4745,7,34999
4747,7,35028
4779,7,35035
4914,7,35037
4960,7,35050
43,7,35061
104,7,35103
172,7,35104
258,7,35126
266,7,35148
274,7,35159
330,7,35167
446,7,35212
517,7,35234
571,7,35253
600,7,35302
628,7,35338
781,7,35370
809,7,35396
813,7,35434
833,7,35452
842,7,35477
865,7,35483
932,7,35492
1010,7,35538
1174,7,35540
1192,7,35549
1285,7,35576
1289,7,35583
1302,7,35614
1307,7,35643
1308,7,35693
1313,7,35734
1507,7,35743
1521,7,35764
1592,7,35805
1655,7,35838
1773,7,35872
1871,7,35897
1906,7,35944
1991,7,35970
2009,7,35998
2083,7,36034
2102,7,36081
2104,7,36102
2136,7,36103
2283,7,36117
2408,7,36135
2457,7,36145
2566,7,36149
2615,7,36175
2685,7,36215
2722,7,36244
2762,7,36261
2797,7,36273
2798,7,36305
2880,7,36310
2902,7,36337
2957,7,36360
2961,7,36391
2965,7,36421
2988,7,36467
3011,7,36517
3157,7,36547
3158,7,36582
3270,7,36594
3330,7,36607
3364,7,36636
3432,7,36679
3459,7,36721
3567,7,36734
3599,7,36742
3613,7,36767
3624,7,36779
3637,7,36825
3659,7,36843
3757,7,36891
3794,7,36915
3833,7,36961
3984,7,36971
4152,7,36999
4350,7,37015
4398,7,37028
4403,7,37059
4444,7,37099
4631,7,37124
4697,7,37158
4895,7,37173
4947,7,37190
4959,7,37211
4997,7,37260
26,7,37293
160,7,37334
253,7,37347
348,7,37360
431,7,37380
638,7,37386
660,7,37393
698,7,37425
706,7,37459
763,7,37497
767,7,37523
801,7,37558
830,7,37584
861,7,37586
892,7,37589
957,7,37606
1051,7,37649
1091,7,37689
1196,7,37700
1236,7,37747
1312,7,37754
1324,7,37784
1354,7,37829
1355,7,37870
1486,7,37893
1572,7,37915
1760,7,37954
1796,7,37978
1811,7,38025
1827,7,38069
1973,7,38119
2025,7,38127
2032,7,38168
2036,7,38213
2068,7,38222
2093,7,38245
2096,7,38287
2181,7,38306
2257,7,38326
2260,7,38332
2310,7,38371
2394,7,38384
2397,7,38409
2609,7,38445
2661,7,38461
2662,7,38509
2773,7,38533
2785,7,38535
2786,7,38560
2854,7,38610
2874,7,38619
2881,7,38656
2894,7,38682
2896,7,38729
2998,7,38760
3065,7,38763
3126,7,38764
3127,7,38793
3457,7,38837
3471,7,38861
3473,7,38869
3486,7,38899
3546,7,38935
3575,7,38961
3706,7,38966
3849,7,38977
3852,7,38990
3973,7,39024
4026,7,39074
4085,7,39124
4103,7,39147
4114,7,39150
4133,7,39154
4167,7,39163
4193,7,39190
4199,7,39207
4242,7,39211
4271,7,39240
4346,7,39261
4460,7,39273
4512,7,39305
4531,7,39311
4533,7,39332
4606,7,39352
4627,7,39388
4633,7,39397
4725,7,39426
4799,7,39460
4930,7,39496
4968,7,39544
4982,7,39591
49,7,39606
82,7,39633
86,7,39662
243,7,39672
324,7,39718
376,7,39736
395,7,39752
416,7,39782
447,7,39792
540,7,39795
545,7,39804
560,7,39834
635,7,39846
659,7,39856
687,7,39894
707,7,39928
724,7,39936
725,7,39963
738,7,39982
818,7,40007
823,7,40034
836,7,40080
894,7,40126
942,7,40165
953,7,40187
969,7,40230
982,7,40255
1004,7,40304
1111,7,40328
1116,7,40353
1118,7,40369
1134,7,40405
1153,7,40431
1180,7,40475
1181,7,40485
1216,7,40513
1259,7,40523
1338,7,40569
1370,7,40590
1421,7,40636
1429,7,40667
1435,7,40695
1459,7,40708
1489,7,40735
1559,7,40753
1565,7,40791
1597,7,40816
1623,7,40825
1710,7,40840
1722,7,40882
1745,7,40893
1746,7,40931
1781,7,40936
1813,7,40982
1909,7,41026
1913,7,41041
1920,7,41084
1983,7,41115
2013,7,41130
2015,7,41148
2077,7,41151
2105,7,41170
2246,7,41191
2280,7,41216
2339,7,41241
2343,7,41249
2367,7,41273
2554,7,41284
2586,7,41291
2617,7,41296
2633,7,41313
2683,7,41361
2697,7,41408
2711,7,41413
2720,7,41418
2900,7,41449
2907,7,41498
2963,7,41526
3032,7,41533
3038,7,41577
3046,7,41590
3118,7,41609
3141,7,41623
3144,7,41661
3176,7,41697
3215,7,41707
3245,7,41708
3278,7,41739
3289,7,41767
3400,7,41814
3431,7,41820
3524,7,41845
3597,7,41854
3718,7,41882
3755,7,41921
3888,7,41965
4023,7,41994
4092,7,42036
4147,7,42038
4426,7,42056
4441,7,42091
4453,7,42105
4573,7,42154
4672,7,42176
4719,7,42187
4723,7,42206
4749,7,42250
4793,7,42272
4810,7,42301
4833,7,42311
4881,7,42319
244,7,42364
279,7,42377
297,7,42414
317,7,42416
480,7,42457
516,7,42462
538,7,42499
543,7,42528
621,7,42555
640,7,42581
691,7,42594
710,7,42623
735,7,42662
890,7,42690
905,7,42697
910,7,42706
928,7,42707
1070,7,42734
1074,7,42777
1078,7,42799
1080,7,42826
1146,7,42846
1155,7,42887
1195,7,42901
1226,7,42917
1581,7,42919
1582,7,42951
1630,7,42965
1734,7,42984
1790,7,42987
1898,7,43030
1931,7,43031
2000,7,43039
2028,7,43040
2095,7,43054
2156,7,43102
2157,7,43108
2185,7,43149
2203,7,43172
2211,7,43203
2236,7,43213
2321,7,43235
2410,7,43243
2423,7,43247
2450,7,43256
2510,7,43299
2590,7,43323
2640,7,43356
2654,7,43404
2659,7,43442
2663,7,43476
2682,7,43511
2787,7,43549
2805,7,43561
2824,7,43590
2829,7,43638
2920,7,43647
2952,7,43677
2976,7,43689
2983,7,43714
2989,7,43738
3082,7,43745
3103,7,43793
3135,7,43819
3152,7,43860
3195,7,43890
3220,7,43926
3232,7,43935
3337,7,43958
3464,7,43963
3478,7,43980
3526,7,44021
3606,7,44037
3691,7,44038
3695,7,44075
3796,7,44081
3972,7,44108
4027,7,44130
4130,7,44160
4277,7,44174
4310,7,44184
4356,7,44189
4371,7,44236
4373,7,44257
4497,7,44296
4499,7,44321
4571,7,44337
4587,7,44375
4619,7,44387
4679,7,44390
4764,7,44404
4888,7,44406
4996,7,44448
88,7,44477
99,7,44481
118,7,44502
189,7,44508
241,7,44515
249,7,44540
278,7,44542
286,7,44546
329,7,44549
339,7,44584
367,7,44630
402,7,44635
408,7,44647
479,7,44694
504,7,44732
616,7,44776
681,7,44787
700,7,44809
708,7,44822
722,7,44848
726,7,44895
832,7,44930
840,7,44940
898,7,44958
943,7,44977
1026,7,44993
1059,7,45020
1097,7,45043
1299,7,45078
1342,7,45117
